id,clause_id,article_id,article_code,clause_no,point,text,role,normalized_text
article_194_clause_2_point_d,article_194_clause_2,article_194,194,2,d,"Lợi dụng chức vụ, quyền hạn;",condition_or_rule,loi dung chuc vu quyen han
article_194_clause_2_point_d,article_194_clause_2,article_194,194,2,đ,"Lợi dụng danh nghĩa cơ quan, tổ chức;",condition_or_rule,loi dung danh nghia co quan to chuc
article_194_clause_2_point_e,article_194_clause_2,article_194,194,2,e,Buôn bán qua biên giới;,condition_or_rule,buon ban qua bien gioi
article_194_clause_2_point_g,article_194_clause_2,article_194,194,2,g,"Hàng giả tương đương với số lượng của hàng thật hoặc hàng hóa có cùng tính năng kỹ thuật, công dụng trị giá từ 150.000.000 đồng đến dưới 500.000.000 đồng;",condition_or_rule,hang gia tuong duong voi so luong cua hang that hoac hang hoa co cung tinh nang ky thuat cong dung tri gia tu 150 000 000 dong den duoi 500 000 000 dong
article_194_clause_2_point_h,article_194_clause_2,article_194,194,2,h,Thu lợi bất chính từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 100 000 000 dong den duoi 500 000 000 dong
article_194_clause_2_point_i,article_194_clause_2,article_194,194,2,i,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60%;,condition_or_rule,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60
article_194_clause_2_point_k,article_194_clause_2,article_194,194,2,k,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong
article_194_clause_3_point_a,article_194_clause_3,article_194,194,3,a,"Hàng giả tương đương với số lượng của hàng thật hoặc hàng hóa có cùng tính năng kỹ thuật, công dụng trị giá 500.000.000 đồng trở lên;",condition_or_rule,hang gia tuong duong voi so luong cua hang that hoac hang hoa co cung tinh nang ky thuat cong dung tri gia 500 000 000 dong tro len
article_194_clause_3_point_b,article_194_clause_3,article_194,194,3,b,Thu lợi bất chính từ 500.000.000 đồng đến dưới 2.000.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 500 000 000 dong den duoi 2 000 000 000 dong
article_194_clause_3_point_c,article_194_clause_3,article_194,194,3,c,Làm chết người;,condition_or_rule,lam chet nguoi
article_194_clause_3_point_d,article_194_clause_3,article_194,194,3,d,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên;,condition_or_rule,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
article_194_clause_3_point_d,article_194_clause_3,article_194,194,3,đ,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%;,condition_or_rule,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 61 den 121
article_194_clause_3_point_e,article_194_clause_3,article_194,194,3,e,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 500 000 000 dong den duoi 1 500 000 000 dong
article_194_clause_4_point_a,article_194_clause_4,article_194,194,4,a,Thu lợi bất chính 2.000.000.000 đồng trở lên;,condition_or_rule,thu loi bat chinh 2 000 000 000 dong tro len
article_194_clause_4_point_b,article_194_clause_4,article_194,194,4,b,Làm chết 02 người trở lên;,condition_or_rule,lam chet 02 nguoi tro len
article_194_clause_4_point_c,article_194_clause_4,article_194,194,4,c,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 122% trở lên;,condition_or_rule,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay 122 tro len
article_194_clause_4_point_d,article_194_clause_4,article_194,194,4,d,Gây thiệt hại về tài sản 1.500.000.000 đồng trở lên.,condition_or_rule,gay thiet hai ve tai san 1 500 000 000 dong tro len
article_194_clause_6_point_a,article_194_clause_6,article_194,194,6,a,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 8.000.000.000 đồng;",penalty_frame,pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 2 000 000 000 dong den 8 000 000 000 dong
article_194_clause_6_point_b,article_194_clause_6,article_194,194,6,b,"Phạm tội thuộc một trong các trường hợp quy định tại các điểm a, b, c, e, g, h, i và k khoản 2 Điều này, thì bị phạt tiền từ 8.000.000.000 đồng đến 18.000.000.000 đồng;",penalty_frame,pham toi thuoc mot trong cac truong hop quy dinh tai cac diem a b c e g h i va k khoan 2 dieu nay thi bi phat tien tu 8 000 000 000 dong den 18 000 000 000 dong
article_194_clause_6_point_c,article_194_clause_6,article_194,194,6,c,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 18.000.000.000 đồng đến 30.000.000.000 đồng;",penalty_frame,pham toi thuoc truong hop quy dinh tai khoan 3 dieu nay thi bi phat tien tu 18 000 000 000 dong den 30 000 000 000 dong
article_194_clause_6_point_d,article_194_clause_6,article_194,194,6,d,"Phạm tội thuộc trường hợp quy định tại khoản 4 Điều này, thì bị phạt tiền từ 30.000.000.000 đồng đến 40.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 01 năm đến 03 năm;",penalty_frame,pham toi thuoc truong hop quy dinh tai khoan 4 dieu nay thi bi phat tien tu 30 000 000 000 dong den 40 000 000 000 dong hoac dinh chi hoat dong co thoi han tu 01 nam den 03 nam
article_194_clause_6_point_d,article_194_clause_6,article_194,194,6,đ,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;",condition_or_rule,pham toi thuoc truong hop quy dinh tai dieu 79 cua bo luat nay thi bi dinh chi hoat dong vinh vien
article_194_clause_6_point_e,article_194_clause_6,article_194,194,6,e,"Pháp nhân thương mại còn có thể bị phạt tiền từ 200.000.000 đồng đến 600.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định hoặc cấm huy động vốn từ 01 năm đến 03 năm.",penalty_frame,phap nhan thuong mai con co the bi phat tien tu 200 000 000 dong den 600 000 000 dong cam kinh doanh cam hoat dong trong mot so linh vuc nhat dinh hoac cam huy dong von tu 01 nam den 03 nam
article_195_clause_1_point_a,article_195_clause_1,article_195,195,1,a,"Hàng giả tương đương với số lượng của hàng thật hoặc hàng hóa có cùng tính năng kỹ thuật, công dụng trị giá từ 30.000.000 đồng đến dưới 150.000.000 đồng hoặc dưới 30.000.000 đồng nhưng đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc tại một trong các điều 188, 189, 190, 191, 192, 193, 194, 196 và 200 của Bộ luật này hoặc đã bị kết án về một trong các tội này, chưa được xóa án tích mà còn vi phạm;",condition_or_rule,hang gia tuong duong voi so luong cua hang that hoac hang hoa co cung tinh nang ky thuat cong dung tri gia tu 30 000 000 dong den duoi 150 000 000 dong hoac duoi 30 000 000 dong nhung da bi xu phat vi pham hanh chinh ve mot trong cac hanh vi quy dinh tai dieu nay hoac tai mot trong cac dieu 188 189 190 191 192 193 194 196 va 200 cua bo luat nay hoac da bi ket an ve mot trong cac toi nay chua duoc xoa an tich ma con vi pham
article_195_clause_1_point_b,article_195_clause_1,article_195,195,1,b,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong
article_195_clause_1_point_c,article_195_clause_1,article_195,195,1,c,Thu lợi bất chính từ 50.000.000 đồng đến dưới 100.000.000 đồng,condition_or_rule,thu loi bat chinh tu 50 000 000 dong den duoi 100 000 000 dong
article_195_clause_2_point_a,article_195_clause_2,article_195,195,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_195_clause_2_point_b,article_195_clause_2,article_195,195,2,b,Có tính chất chuyên nghiệp;,condition_or_rule,co tinh chat chuyen nghiep
article_195_clause_2_point_c,article_195_clause_2,article_195,195,2,c,Tái phạm nguy hiểm;,condition_or_rule,tai pham nguy hiem
article_195_clause_2_point_d,article_195_clause_2,article_195,195,2,d,"Lợi dụng chức vụ, quyền hạn;",condition_or_rule,loi dung chuc vu quyen han
article_195_clause_2_point_d,article_195_clause_2,article_195,195,2,đ,"Lợi dụng danh nghĩa cơ quan, tổ chức;",condition_or_rule,loi dung danh nghia co quan to chuc
article_195_clause_2_point_e,article_195_clause_2,article_195,195,2,e,Buôn bán qua biên giới;,condition_or_rule,buon ban qua bien gioi
article_195_clause_2_point_g,article_195_clause_2,article_195,195,2,g,"Hàng giả tương đương với số lượng của hàng thật hoặc hàng hóa có cùng tính năng kỹ thuật, công dụng trị giá từ 150.000.000 đồng đến dưới 500.000.000 đồng;",condition_or_rule,hang gia tuong duong voi so luong cua hang that hoac hang hoa co cung tinh nang ky thuat cong dung tri gia tu 150 000 000 dong den duoi 500 000 000 dong
article_195_clause_2_point_h,article_195_clause_2,article_195,195,2,h,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 500 000 000 dong den duoi 1 500 000 000 dong
article_195_clause_2_point_i,article_195_clause_2,article_195,195,2,i,Thu lợi bất chính từ 100.000.000 đồng đến dưới 500.000.000 đồng.,condition_or_rule,thu loi bat chinh tu 100 000 000 dong den duoi 500 000 000 dong
article_195_clause_3_point_a,article_195_clause_3,article_195,195,3,a,"Hàng giả tương đương với số lượng của hàng thật hoặc hàng hóa có cùng tính năng kỹ thuật, công dụng trị giá 500.000.000 đồng trở lên;",condition_or_rule,hang gia tuong duong voi so luong cua hang that hoac hang hoa co cung tinh nang ky thuat cong dung tri gia 500 000 000 dong tro len
article_195_clause_3_point_b,article_195_clause_3,article_195,195,3,b,Gây thiệt hại về tài sản từ 1.500.000.000 đồng đến dưới 3.000.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 1 500 000 000 dong den duoi 3 000 000 000 dong
article_195_clause_3_point_c,article_195_clause_3,article_195,195,3,c,Thu lợi bất chính từ 500.000.000 đồng đến dưới 2.000.000.000 đồng.,condition_or_rule,thu loi bat chinh tu 500 000 000 dong den duoi 2 000 000 000 dong
article_195_clause_4_point_a,article_195_clause_4,article_195,195,4,a,Gây thiệt hại về tài sản 3.000.000.000 đồng trở lên;,condition_or_rule,gay thiet hai ve tai san 3 000 000 000 dong tro len
article_195_clause_4_point_b,article_195_clause_4,article_195,195,4,b,Thu lợi bất chính 2.000.000.000 đồng trở lên.,condition_or_rule,thu loi bat chinh 2 000 000 000 dong tro len
article_195_clause_6_point_a,article_195_clause_6,article_195,195,6,a,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 6.000.000.000 đồng;",penalty_frame,pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 2 000 000 000 dong den 6 000 000 000 dong
article_195_clause_6_point_b,article_195_clause_6,article_195,195,6,b,"Phạm tội thuộc một trong các trường hợp quy định tại các điểm a, b, c, e, g, h và i khoản 2 Điều này, thì bị phạt tiền từ 6.000.000.000 đồng đến 12.000.000.000 đồng;",penalty_frame,pham toi thuoc mot trong cac truong hop quy dinh tai cac diem a b c e g h va i khoan 2 dieu nay thi bi phat tien tu 6 000 000 000 dong den 12 000 000 000 dong
article_195_clause_6_point_c,article_195_clause_6,article_195,195,6,c,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 12.000.000.000 đồng đến 18.000.000.000 đồng;",penalty_frame,pham toi thuoc truong hop quy dinh tai khoan 3 dieu nay thi bi phat tien tu 12 000 000 000 dong den 18 000 000 000 dong
article_195_clause_6_point_d,article_195_clause_6,article_195,195,6,d,"Phạm tội thuộc trường hợp quy định tại khoản 4 Điều này, thì bị phạt tiền từ 18.000.000.000 đồng đến 30.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 03 năm;",penalty_frame,pham toi thuoc truong hop quy dinh tai khoan 4 dieu nay thi bi phat tien tu 18 000 000 000 dong den 30 000 000 000 dong hoac dinh chi hoat dong co thoi han tu 06 thang den 03 nam
article_195_clause_6_point_d,article_195_clause_6,article_195,195,6,đ,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;",condition_or_rule,pham toi thuoc truong hop quy dinh tai dieu 79 cua bo luat nay thi bi dinh chi hoat dong vinh vien
article_195_clause_6_point_e,article_195_clause_6,article_195,195,6,e,"Pháp nhân thương mại còn có thể bị phạt tiền từ 200.000.000 đồng đến 600.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định hoặc cấm huy động vốn từ 01 năm đến 03 năm.",penalty_frame,phap nhan thuong mai con co the bi phat tien tu 200 000 000 dong den 600 000 000 dong cam kinh doanh cam hoat dong trong mot so linh vuc nhat dinh hoac cam huy dong von tu 01 nam den 03 nam
article_196_clause_1_point_a,article_196_clause_1,article_196,196,1,a,Hàng hóa trị giá từ 500.000.000 đồng đến dưới 1.500.000.000 đồng;,condition_or_rule,hang hoa tri gia tu 500 000 000 dong den duoi 1 500 000 000 dong
article_196_clause_1_point_b,article_196_clause_1,article_196,196,1,b,Thu lợi bất chính từ 100.000.000 đồng đến dưới 500.000.000 đồng.,condition_or_rule,thu loi bat chinh tu 100 000 000 dong den duoi 500 000 000 dong
article_196_clause_2_point_a,article_196_clause_2,article_196,196,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_196_clause_2_point_b,article_196_clause_2,article_196,196,2,b,"Lợi dụng chức vụ, quyền hạn;",condition_or_rule,loi dung chuc vu quyen han
article_196_clause_2_point_c,article_196_clause_2,article_196,196,2,c,"Lợi dụng danh nghĩa cơ quan, tổ chức;",condition_or_rule,loi dung danh nghia co quan to chuc
article_196_clause_2_point_d,article_196_clause_2,article_196,196,2,d,Hàng hóa trị giá từ 1.500.000.000 đồng đến dưới 3.000.000.000 đồng;,condition_or_rule,hang hoa tri gia tu 1 500 000 000 dong den duoi 3 000 000 000 dong
article_196_clause_2_point_d,article_196_clause_2,article_196,196,2,đ,Thu lợi bất chính từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 500 000 000 dong den duoi 1 000 000 000 dong
